customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0853-FMVIN,Male,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),103.05,2992.97,No
3705-ECDHP,Female,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,103.88,2500.02,Yes
9176-ABWMK,Female,0,Yes,Yes,0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),101.52, ,Yes
2106-CVPZX,Male,0,Yes,No,32,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),58.07,1857.98,No
5656-UYSVY,Female,0,Yes,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),76.97,2773.27,No
0438-KAMTA,Female,0,No,No,28,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),83.57,2350.75,No
2304-FQJKM,Male,1,No,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,32.52,1154.82,No
9330-RKJUR,Male,1,No,Yes,60,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.47,5104.60,Yes
2840-ECASF,Male,1,No,No,7,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,99.47,707.01,No
9401-UYNLM,Female,0,Yes,No,0,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.78, ,Yes
4404-XYZSD,Male,0,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,101.1,6267.60,Yes
6605-MLYEX,Male,0,No,Yes,64,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),72.06,4591.95,No
9899-MCQRE,Female,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,34.89,1564.07,No
9653-IOLPD,Male,0,No,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),98.99,4161.68,Yes
2431-SGBAR,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.96,233.42,No
7791-VKWAG,Male,0,No,Yes,9,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),63.97,575.87,No
7872-HSVDW,Female,0,Yes,No,61,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),72.59,4432.38,No
7959-DHGZO,Female,0,Yes,No,50,No,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,49.77,2480.77,No
7962-CIPNG,Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.36,970.08,No
0205-BGHMP,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.29,2477.08,No
5493-YXUMQ,Female,0,No,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,90.58,6535.55,No
7766-XAOOS,Female,0,No,No,44,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,98.98,4355.96,Yes
3599-YDFYN,Male,1,No,No,57,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),58.33,3301.87,No
8542-UOCEM,Female,0,Yes,Yes,65,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),72.75,4726.73,No
9905-WRCZI,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,97.69,2235.18,Yes
7377-VABTD,Female,0,No,No,64,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),76.97,4921.96,Yes
1815-UTFDY,Male,0,No,No,54,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.37,4608.67,Yes
9629-DQFBT,Female,0,No,Yes,50,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),72.16,3623.50,No
4725-QYABA,Female,0,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,90.26,6415.38,No
7316-XIOPU,Female,0,Yes,No,72,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,98.47,7065.58,Yes
2075-EWEDU,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.09,468.12,No
6599-IZBNG,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),93.84,4327.70,No
0737-XTDEM,Female,0,Yes,No,21,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,53.73,1121.15,No
6505-SYCIU,Male,0,Yes,Yes,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,92.7,2599.36,No
9788-WZOAH,Female,0,No,Yes,39,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),68.73,2674.15,No
6359-PRDHD,Male,1,No,Yes,2,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,80.19,169.13,Yes
9339-YKBPW,Female,0,No,Yes,48,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),86.47,4154.18,No
2302-BZGFA,Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.85,580.80,No
7804-GRVHX,Male,0,No,No,10,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),72.16,703.17,Yes
9975-VCREN,Male,0,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),83.92,3949.24,No
8345-FPTNT,Female,0,Yes,No,31,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),87.37,2694.55,No
7448-TGEOY,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.99,54.55,No
7799-SYXSJ,Female,0,Yes,Yes,44,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.4,2194.62,No
0437-VJUYF,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),86.26,1622.80,No
2534-VYSQR,Female,1,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.13,654.31,No
7361-KZNMX,Female,0,No,Yes,50,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),59.26,2949.17,No
9869-QRYZG,Male,0,No,No,19,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),58.9,1113.07,No
2409-CTTWE,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,81.61,1056.50,Yes
8617-BWUJF,Female,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),98.47,3058.77,No
3446-KLPTU,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.84,6459.50,No
3374-IUPXC,Female,1,No,No,41,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,94.78,3895.81,No
6041-HVECA,Female,0,Yes,No,38,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),92.49,3505.47,Yes
9999-LHEIK,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,117.23,4343.46,Yes
6006-GIRWR,Male,0,No,Yes,63,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,93.61,5889.49,Yes
9914-IIJAK,Female,0,No,No,3,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.9,166.64,No
6992-ZJQBV,Male,1,Yes,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),106.24,6578.92,No
9113-SXHFT,Male,0,No,No,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),94.15,5654.58,Yes
6815-GAFPH,Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.14,341.55,Yes
6113-OEUNP,Male,0,No,No,65,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),64.46,4189.51,No
1671-DOLCD,Female,1,No,Yes,44,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),68.77,3031.35,No
4519-VILLX,Female,0,No,Yes,49,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,74.76,3646.13,No
0891-PAVAV,Female,0,Yes,No,2,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),75.99,162.01,Yes
1663-RLWAK,Female,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.76,584.97,No
1108-FPSFG,Female,0,No,No,10,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,63.68,624.81,No
2390-FOVIB,Male,1,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.96,904.41,No
4464-LJDLO,Male,0,No,Yes,55,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.22,3040.81,No
9174-MDIRC,Male,0,No,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),92.71,3158.53,Yes
7389-LZJJI,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.09,1463.71,No
9805-PZNMF,Male,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,33.95,164.37,No
7661-TALKM,Female,0,No,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),95.51,6592.50,Yes
6385-VYMXV,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,77.34,3013.78,No
5534-CYOKB,Female,0,Yes,Yes,34,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.18,2054.64,No
6096-BUAET,Male,0,Yes,No,12,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),54.04,653.05,No
0062-ZPPLI,Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,82.39,1968.40,Yes
8980-LDQAY,Male,0,Yes,No,66,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.38,5577.55,Yes
4026-RTBII,Male,0,No,No,67,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),78.98,5290.23,No
6619-XQXET,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),117.96,5415.91,Yes
9129-BPDSE,Female,0,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),89.44,4824.82,No
6847-BVXYT,Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),106.64,4484.83,No
3634-ORBNJ,Male,1,Yes,Yes,1,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,86.63,72.94,No
4991-FVLXA,Male,0,No,Yes,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.55,892.64,No
6683-OWLMV,Female,0,Yes,No,47,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),54.47,2577.15,No
3972-XEDSO,Male,0,No,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,91.74,5586.37,Yes
9665-CYPOR,Male,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),26.98,1011.04,No
2061-JXYPL,Female,0,No,No,46,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),70.45,3226.47,No
1507-UISBG,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,78.43,238.18,Yes
6946-FYLCP,Female,0,No,No,59,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),85.87,5076.16,No
3897-ZFCLI,Female,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.47,1163.34,No
8516-IYSRL,Male,0,No,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),34.88,1142.82,No
4962-LDJBL,Male,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.12,1005.66,No
9161-ATOVJ,Male,0,Yes,No,55,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),50.06,2772.84,No
9300-YAWKL,Female,0,No,No,41,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,72.1,2963.40,Yes
6005-XWVZC,Male,0,Yes,No,49,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.86,4352.99,Yes
6573-YOQWI,Female,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,35.45,2410.65,No
9092-WIQFN,Female,1,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,103.09,3287.71,Yes
1466-JPGTF,Male,0,No,Yes,66,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,71.53,4700.66,No
9568-VZQHB,Male,0,Yes,Yes,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.25,755.59,No
2456-LTCYD,Female,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,101.92,4364.26,Yes
8822-KMXAF,Male,0,Yes,No,67,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,73.06,4889.80,No
5817-WRQTR,Female,0,No,Yes,56,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),66.54,3725.11,No
2183-AHTNZ,Male,0,Yes,No,35,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,59.33,2068.26,No
7789-GPDLL,Male,1,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,102.03,4088.31,Yes
1535-PXCAU,Male,0,No,No,55,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),101.09,5559.79,Yes
2520-IUMOP,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,90.53,176.50,No
1180-ZCZWA,Female,1,Yes,No,55,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,69.8,3844.58,No
1588-LXCBA,Female,1,Yes,Yes,55,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,76.16,4192.13,Yes
8429-ZENOC,Female,0,No,No,64,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),98.1,6286.77,No
8002-FKRNP,Female,1,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,34.83,1319.30,No
0798-JMACN,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.42,804.69,No
4693-FATXE,Female,0,No,Yes,38,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,69.76,2653.92,No
7098-TYXHM,Male,1,Yes,No,26,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,68.64,1791.71,No
1298-SNHEG,Male,0,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.63,1569.07,No
3734-AZHGK,Female,0,No,No,64,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),47.91,3073.82,No
4507-YEZGJ,Female,0,No,No,2,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,64.25,128.51,Yes
3513-UNYYX,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),97.69,198.53,Yes
3560-QDSZT,Female,1,No,Yes,36,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,74.95,2707.68,Yes
8136-RXZTY,Female,0,Yes,Yes,19,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),82.81,1563.57,Yes
0609-YNZLZ,Female,0,No,No,10,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,56.82,570.54,No
0260-OUFSV,Male,0,No,Yes,23,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,87.67,1995.73,No
3553-ASKZG,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.77,6399.27,Yes
1354-VUIKR,Female,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Electronic check,105.61,6735.41,No
3060-VZJYR,Female,0,No,No,31,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,83.32,2575.58,No
0925-OMGKH,Male,0,No,No,61,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),84.46,5134.17,No
3767-EZGPP,Male,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,102.81,5562.33,Yes
3029-OYOTU,Male,0,Yes,No,35,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,76.96,2687.30,No
2534-KWLGI,Male,0,No,Yes,65,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),67.09,4350.68,No
1373-SZFSO,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.23,3106.54,Yes
1820-NMYEG,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.03,1006.97,Yes
1054-JFBGQ,Male,0,Yes,Yes,45,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),56.43,2526.54,No
7665-ZUISY,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,85.85,4718.99,No
4726-ZDEDM,Male,1,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,92.84,4533.74,Yes
8655-JWUZM,Male,0,No,No,60,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),50.78,3066.36,No
2269-ADZHT,Male,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),33.55,538.11,No
0408-HGEDW,Male,1,No,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.82,2757.90,Yes
2744-QOZHG,Male,0,No,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),31.26,1669.49,No
0338-ZRDJC,Male,0,No,No,28,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,59.24,1671.96,No
9464-EDYFJ,Male,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,97.61,1178.28,No
5550-PKFTR,Male,0,No,Yes,48,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),56.89,2727.12,No
5004-VRJXT,Male,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,92.25,2216.51,No
3949-DPEZS,Female,0,No,Yes,22,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),71.03,1563.32,No
7574-GJGVN,Male,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.31,533.71,No
9358-KNLDM,Male,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.9,1034.38,No
5523-SOSZT,Female,0,No,Yes,35,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,87.98,3081.26,Yes
3535-BDROL,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.68,99.33,No
7865-HTJKB,Male,0,Yes,No,38,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,68.25,2619.92,No
3484-YIHEN,Male,0,No,No,56,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,81.68,4560.76,No
1407-BWOBK,Female,0,Yes,Yes,65,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,78.83,5127.17,Yes
4965-NMUVB,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,79.92,725.74,No
9007-CKSIM,Female,1,No,No,71,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,68.44,4871.80,Yes
5336-FBIRX,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),93.26,744.74,Yes
3900-YTQSC,Female,1,Yes,No,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,101.91,7242.46,Yes
6576-QCYDM,Male,0,Yes,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,471.34,No
2470-RMGMQ,Female,0,Yes,No,45,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,57.9,2615.59,No
4975-SWSLU,Male,1,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,106.93,6632.79,No
6193-RWCIF,Female,0,No,No,41,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,67.7,2783.82,No
0976-QCCCG,Female,1,No,No,40,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),62.95,2521.39,No
5145-BNADN,Male,0,No,No,33,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,84.63,2790.04,No
3302-WDRXA,Male,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),102.09,2947.51,No
8413-CWFKI,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,68.48,2933.18,No
3265-UJGEY,Male,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.36, ,Yes
3094-QQQAX,Male,0,No,Yes,44,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),83.09,3649.62,No
1862-ITWOS,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,91.46,4205.45,No
4358-OUOQE,Male,0,Yes,No,29,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,66.06,1921.98,No
4874-UNBIN,Male,0,No,No,21,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,58.21,1222.49,No
3695-NEKUN,Male,1,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),97.1,1365.62,Yes
6181-IKTZK,Female,0,No,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),121.75,4517.98,No
9504-VYNYP,Male,0,Yes,No,22,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,59.77,1309.71,Yes
8237-HPRHW,Female,0,No,Yes,30,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),83.42,2517.37,No
8414-NRMLO,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),110.02,6133.29,No
4866-AYVGM,Male,0,Yes,No,34,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),73.32,2496.11,No
1038-YPKCQ,Male,0,No,Yes,65,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.9,6628.07,Yes
1880-YQJTE,Female,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.9,1612.50,No
